open_time,open,high,low,close,volume,close_time,qav,trades,tb_base,tb_quote,ignore,timestamp,returns,sma_fast,sma_slow,ema_200,volatility,momentum,rsi,macd,macd_signal,atr,future_return,label
1757429700000,111870.49,111888.83,111756.38,111757.56,8.16544,1757429999999,912891.52311320,138,4.16568000,465634.77877050,0,2025-09-09 14:55:00,-0.00044701815280079327,111928.58888888889,112340.75,112397.29712156994,0.0018717248427635553,-62.99000000000524,34.742735440786866,-252.5933808824484,-183.68693617148696,292.92928571428536,-0.0032767358199301544,-1
1757512500000,113800.02,114006.42,113800.01,113970.68,9.04425,1757512799999,1030718.31033970,154,3.41085000,388690.79983120,0,2025-09-10 13:55:00,0.0014996482425924107,113777.6188888889,113433.75047619049,112207.94889256214,0.002385398306974407,281.9699999999866,39.27706997893001,360.40759027820604,335.4555033636394,441.4150000000019,0.0021874924322642375,1
1757984100000,114977.13,115074.39,114977.12,115074.39,0.98886,1757984399999,113736.50126230,60,0.34041000,39161.44945290,0,2025-09-16 00:55:00,0.0008459073556628116,115101.07,115247.6342857143,115210.53625975379,0.0005989243472170001,-91.05999999999767,54.70096492262797,-80.93953694874654,-60.37141285877652,80.70428571428472,0.0022753976797096342,1
1758084000000,116266.21,116266.21,116223.03,116240.02,0.8643,1758084299999,100464.09491080,307,0.77219000,89756.71355550,0,2025-09-17 04:40:00,-0.0002252589122841986,116333.64777777779,116459.21904761903,116340.16207355325,0.00038766431998995773,-76.97999999999593,36.61965447150411,-105.58471203297086,-87.61524348810369,53.02428571428858,0.002911647812861684,1
1757908800000,115445.46,115448.28,115420.0,115420.01,3.92958,1757909099999,453624.78518080,29,3.22357000,372133.49193640,0,2025-09-15 04:00:00,-0.0002203638168503108,115457.04333333333,115429.12,115523.38073871112,0.0004862401221137872,-24.060000000012224,47.02856629724211,42.3033876765403,49.94061270780366,116.05714285714619,0.004607779881495411,1
1757375700000,112085.28,112118.58,112065.23,112065.23,2.21642,1757375999999,248443.90494800,112,1.17801000,132031.59741390,0,2025-09-08 23:55:00,-0.0001787924497126392,112119.29111111112,112227.54714285713,112043.52723612454,0.0004745072916689582,-64.59000000001106,50.73236697304815,-44.04995908285491,-17.131565158991474,59.230714285716076,-0.0034877008685030297,-1
1757431800000,111306.76,111306.76,108161.6,111262.51,16.03335,1757432099999,1782639.01120420,242,9.61768000,1069808.14571780,0,2025-09-09 15:30:00,-0.00039754997809660075,111496.21555555555,111892.22857142857,112330.7046779256,0.0017822624975795023,-139.49000000000524,44.279301039318696,-327.77083481622685,-284.2516650306845,438.52214285714064,-0.0032083583230326784,-1
1757316600000,111502.35,111592.26,111492.02,111521.75,4.26152,1757316899999,475178.97657000,64,3.86860000,431359.27222440,0,2025-09-08 07:30:00,0.0002712314148405337,111289.00555555554,111159.77142857143,111073.57606154242,0.000528071088386175,273.36999999999534,45.9529394795409,106.88357756235928,64.99204362772247,86.17357142857198,-0.0023646508416520495,-1
1757427600000,112370.36,112370.36,112193.52,112219.79,5.30963,1757427899999,596012.16738330,121,1.81334000,203501.00068320,0,2025-09-09 14:20:00,-0.0013400329642058173,112532.03777777778,112614.52095238095,112439.02547621033,0.0012676939100105603,-147.49000000000524,44.0979002018422,-93.73990986199351,-40.922229044831866,4719.359999999999,-0.0036548811934151715,-1
1757095200000,110608.18,110663.85,110574.42,110583.57,5.1556,1757095499999,570237.99188040,183,2.26482000,250549.35099890,0,2025-09-05 18:00:00,-0.00022249710645261267,110560.65222222223,110661.52857142857,111360.51786609348,0.0008428345608612754,223.89000000001397,58.311199402714664,-109.57757805068104,-121.2124383051429,2208.8007142857145,0.004207858364492889,1
1757950200000,114672.35,114672.35,114461.04,114477.39,3.01612,1757950499999,345559.63166120,133,1.41672000,162276.15590730,0,2025-09-15 15:30:00,-0.0017382776784793386,114608.10111111111,114697.29476190476,115219.98611388245,0.001077892535673392,-14.880000000004657,46.84172053467043,-64.26120975296362,-48.19867637110348,142.5242857142865,0.0034170066246268505,1
1758045900000,116633.22,116776.66,116622.04,116682.38,5.65858,1758046199999,660252.27870720,139,3.43940000,401348.19916210,0,2025-09-16 18:05:00,0.0005070172542782636,116572.37222222223,116328.02523809524,115568.22875582114,0.0009411482528821742,212.27000000000407,37.128679972387005,252.97479232080514,269.66898186144056,828.8992857142865,-0.0028493590891787157,-1
1757572500000,114333.1,114400.0,114096.38,114360.37,1.94176,1757572799999,222087.07856270,151,0.50651000,57921.79244450,0,2025-09-11 06:35:00,0.00023842612170699162,114236.17555555556,114200.31666666667,113721.14888853661,0.0006234473908006435,162.72999999999593,48.532458116255086,43.47839286450471,32.072232094573764,128.58500000000018,-0.0025039268410900206,-1
1757525100000,113729.01,113729.01,113480.35,113483.89,3.96439,1757525399999,450581.27565170,159,1.29767000,147402.97731270,0,2025-09-10 17:25:00,-0.0022582058108643333,113777.08222222222,113764.82714285715,112772.13664704924,0.0008315793690744882,-401.7899999999936,64.84564945098803,-11.602570010407362,0.05675340512480176,126.28499999999518,0.002233444764715209,1
1757598000000,114084.0,114147.2,113918.07,113918.08,2.56838,1757598299999,292952.57548110,265,1.56957000,178990.18404490,0,2025-09-11 13:40:00,-0.001454279430444183,113768.2388888889,113945.80571428573,113881.38589713264,0.0018141393726215191,148.27000000000407,46.29089567028235,-47.96154827577993,-57.78724501819243,311.8007142857127,0.0023563423821748586,1
1757075400000,112589.35,162368.63,112260.05,112892.74,12.86117,1757075699999,1462944.10181350,252,4.56369000,527833.27830150,0,2025-09-05 12:30:00,0.003045224344735642,112482.60111111111,107104.81999999999,111460.66633256133,0.24331945056444326,543.5299999999988,32.168811814769064,1265.1280196797306,863.7663644516241,14903.187857142853,0.002772720371566839,1
1757376600000,112071.99,112072.0,111972.78,112026.18,1.62588,1757376899999,182175.75443120,98,0.18529000,20757.08521920,0,2025-09-09 00:10:00,-0.0004088443143693832,112070.01333333334,112182.96380952382,112043.89341107338,0.000465784388164484,-59.09000000001106,54.17885549796074,-51.00839887492475,-32.42262695231793,80.3764285714299,-0.0036207607900223815,-1
1757638800000,115840.69,116016.91,115840.68,115964.86,1.44857,1757639099999,167934.82820930,203,1.22130000,141585.14976000,0,2025-09-12 01:00:00,0.0011833947621724406,115942.62333333334,115662.08238095239,114576.41257968942,0.0011810000428676426,-25.130000000004657,35.2348465794023,245.6128492909629,246.69782367164177,184.3142857142853,-0.0020635561496819,-1
1757396400000,111982.1,111982.1,111947.47,111981.9,2.69856,1757396699999,302164.20889790,81,1.21984000,136590.71846690,0,2025-09-09 05:40:00,-1.964599348536211e-06,111952.23111111112,111914.95238095238,111854.52944683886,0.0005885277590273583,121.47999999999593,48.377095745869454,87.66984622749442,98.4145082319316,101.84642857143002,0.0055953685372367445,1
1757469300000,110975.32,111033.53,110948.84,111026.01,2.40475,1757469599999,266882.62471590,86,1.20720000,133973.28522310,0,2025-09-10 01:55:00,0.0004566780743071597,111020.82222222222,111105.59333333334,111559.07229888819,0.0006445254975985818,28.789999999993597,41.61046753438318,-97.28188580757705,-95.87530501185057,103.48071428571504,0.0034112727278949873,1
1757596200000,113786.15,113786.16,113478.0,113491.76,2.66873,1757596499999,303353.77500330,220,1.32780000,150881.81397600,0,2025-09-11 13:10:00,-0.002502713433554904,113858.15333333334,113993.85428571429,113885.5548255837,0.0016394594495970434,-565.0900000000111,57.6404685637347,-72.61407868673268,-18.414150800930326,306.7535714285706,0.0052182643039460075,1
1757085000000,110709.0,110709.0,110476.48,110637.95,5.20771,1757085299999,575671.19412440,46,2.08888000,230923.49026070,0,2025-09-05 15:10:00,-0.0006417725749487957,110721.50888888889,111718.81619047618,111626.32401958137,0.0020964913479068637,-205.0,52.39325641471301,-405.6825760722277,-245.17722946036497,20795.835,0.002422767233123846,1
1757110500000,110602.33,110625.75,110602.33,110625.75,3.37799,1757110799999,373680.96187050,35,1.07268000,118654.34099110,0,2025-09-05 22:15:00,0.00021174960780667718,110664.87777777779,111027.52952380953,111272.01657492542,0.0011763208865335302,20.75,55.41815963001396,-190.2715270708577,-146.70632963610842,19026.168571428574,0.0024790792378808213,1
1757897100000,115026.46,115150.27,115026.46,115150.27,4.28464,1757897399999,492898.07059510,94,1.42758000,164254.16240280,0,2025-09-15 00:45:00,0.001076361039016538,115107.41444444444,115268.07952380952,115620.54540281734,0.0007038052947190998,-56.09999999999127,49.28171543229459,-165.1842069822451,-170.21379599384096,140.07785714285586,-0.0024009496460581925,-1
1757924400000,115662.85,115758.99,115599.99,115758.98,2.88719,1757924699999,333943.71136590,116,1.26581000,146407.80742670,0,2025-09-15 08:20:00,0.0008310359954786239,115668.50777777779,115923.85857142856,115745.64776355421,0.0009935438712487565,268.02999999999884,49.490410115609315,-150.90353663242422,-121.3687197842309,218.96428571428365,-0.005934571987417314,-1
1757110200000,110652.77,110685.36,110602.33,110602.33,3.69497,1757110499999,408832.18301390,67,2.24245000,248129.58920480,0,2025-09-05 22:10:00,-0.0004558403734493677,110689.01,111061.74476190477,111278.51171638195,0.0013051356295985547,-45.58999999999651,44.21803948643321,-191.89728749619098,-135.8150302774211,19050.95928571429,0.0022685778861981643,1
1757600400000,113991.96,114093.55,113950.0,114087.25,3.04006,1757600699999,346556.12659620,252,1.92069000,218935.92133470,0,2025-09-11 14:20:00,0.00048065269847774594,114174.47444444445,113979.59714285715,113906.31620230604,0.0017441590452647534,-311.6900000000023,34.604883931780414,57.63937830302166,36.30771289097368,317.5978571428558,0.003793324845677404,1
1757783100000,115289.87,115336.01,114967.54,115196.42,4.92628,1757783399999,567718.10762920,220,2.47615000,285356.14013520,0,2025-09-13 17:05:00,-0.0008104789094202092,115381.03111111111,115562.87714285713,115794.53190880505,0.0005595097812461357,-99.80000000000291,43.84775332831084,-140.7689084100566,-107.1246591585985,135.10428571428616,0.0030173680744591813,1
1757592900000,114260.02,114261.59,114103.57,114154.31,6.50608,1757593199999,743023.24990250,261,2.87764000,328601.77141640,0,2025-09-11 12:15:00,-0.0009251705014580169,114067.82555555557,114040.44761904761,113880.64189176644,0.000511363593179303,167.30999999999767,44.81518481503573,38.572411257366184,12.774081528076147,88.65714285714057,-0.0025442753760239745,-1
1757095500000,110583.58,110817.11,110571.62,110776.03,6.2819,1757095799999,695354.12810860,192,3.33558000,369133.62359100,0,2025-09-05 18:05:00,0.0017404032081800302,110559.49999999999,110666.95238095238,111354.70206643087,0.0009238372270327249,396.02999999999884,41.812348813568505,-86.48655567332753,-114.26726177877983,2217.5635714285722,0.0031773119148610363,1
1757960700000,115017.4,115045.16,114942.34,114942.34,1.30427,1757960999999,149982.25649450,84,0.84738000,97444.23235430,0,2025-09-15 18:25:00,-0.0006525969114238306,114975.32222222222,114864.33333333333,115105.21472679336,0.0007983323655603847,-11.790000000008149,32.56014021980412,61.784804655835615,54.47272275324555,422.470714285713,0.0024233019790618204,1
1757699400000,115905.44,115905.44,115813.36,115843.69,1.3787,1757699699999,159724.37050680,141,0.82049000,95051.56342110,0,2025-09-12 17:50:00,-0.0005327618789937594,115820.08222222222,115575.11857142855,115147.7628524687,0.0006515978958257603,-30.80999999999767,62.96592545141861,179.80517897280515,157.98406500909635,138.13642857142986,0.0020509533147641257,1
1758087300000,116604.57,116686.4,116604.57,116686.4,1.55784,1758087599999,181748.51943560,90,0.78097000,91121.93368580,0,2025-09-17 05:35:00,0.0006364686776287876,116547.09666666668,116415.4361904762,116355.78056128566,0.0005628084627424121,107.93999999998778,29.117273276319374,25.46244854737597,-21.453820023458654,95.46285714285789,0.0042477101016058505,1
1757493900000,112540.0,112574.0,112531.59,112534.58,22.46679,1757494199999,2528580.63605430,201,11.31189000,1273133.95858370,0,2025-09-10 08:45:00,-4.816065398971503e-05,112651.20333333334,112392.49666666667,111716.75053961361,0.001053215325983799,-145.0399999999936,48.26973835384179,207.49557347642258,229.2790702062294,215.65214285714214,-0.003093093696177718,-1
1758040800000,115833.01,115882.01,115802.15,115849.22,3.80225,1758041099999,440451.90380860,99,2.67020000,309308.78737660,0,2025-09-16 16:40:00,0.00014002917994004882,115813.68222222223,115498.14619047618,115405.06409881604,0.0009951771204742257,170.47000000000116,64.93513354380559,174.70261734584346,145.92481171011588,150.4699999999991,0.004274262701121412,1
1757291100000,111084.06,111194.04,110980.07,111194.04,3.41311,1757291399999,379051.41144710,124,1.37891000,153206.75040450,0,2025-09-08 00:25:00,0.0009900610402608923,111116.77555555555,111247.86714285714,111084.01202930829,0.0006819713412386784,151.61999999999534,41.93338762324243,-36.12746320902079,-12.283632406764085,155.2349999999985,-0.002852401081928524,-1
1757980800000,115349.71,115349.71,115260.3,115260.31,0.85413,1757981099999,98511.65169670,77,0.60854000,70187.14099840,0,2025-09-16 00:00:00,-0.000816959539090667,115382.69222222222,115346.27857142857,115220.77271931594,0.00047016062951002463,-79.55999999999767,48.39826430808987,-5.712093218171503,3.0386140635924503,61.51785714285818,-0.0020327899517188497,-1
1757961600000,114915.64,115186.33,114911.49,114954.51,15.18599,1757961899999,1745667.92799090,241,7.34130000,843919.03858500,0,2025-09-15 18:40:00,0.000338335176859772,114966.42444444445,114894.46714285715,115100.298089909,0.0006715815564550828,-62.88999999999942,39.40117070666558,49.655889937872416,53.55012218513318,456.5371428571421,0.004027506184837826,1
1757431800000,111306.76,111306.76,108161.6,111262.51,16.03335,1757432099999,1782639.01120420,242,9.61768000,1069808.14571780,0,2025-09-09 15:30:00,-0.00039754997809660075,111496.21555555555,111892.22857142857,112330.7046779256,0.0017822624975795023,-139.49000000000524,44.279301039318696,-327.77083481622685,-284.2516650306845,438.52214285714064,-0.0032083583230326784,-1
1757573100000,114388.0,114456.0,114388.0,114390.59,4.07849,1757573399999,466628.71269060,60,2.84366000,325332.80589140,0,2025-09-11 06:45:00,2.2642235199432648e-05,114278.45888888888,114225.70142857142,113734.37930533744,0.0005808734914475535,134.14999999999418,59.80379817094115,57.07238701374445,40.15072417595975,116.55000000000187,-0.002492425294772893,-1
1757429700000,111870.49,111888.83,111756.38,111757.56,8.16544,1757429999999,912891.52311320,138,4.16568000,465634.77877050,0,2025-09-09 14:55:00,-0.00044701815280079327,111928.58888888889,112340.75,112397.29712156994,0.0018717248427635553,-62.99000000000524,34.742735440786866,-252.5933808824484,-183.68693617148696,292.92928571428536,-0.0032767358199301544,-1
1758000000000,115666.11,115669.43,115560.0,115596.01,4.95511,1758000299999,572924.24768710,138,3.47808000,402179.12448340,0,2025-09-16 05:20:00,-0.0003899132747786638,115573.37333333335,115404.03333333333,115239.02406296754,0.0009086215158132122,36.50999999999476,41.00432369394997,122.85822743522294,89.17969988331599,208.1264285714299,0.002115211416034324,1
1757595000000,114109.11,114139.24,114013.78,114056.85,2.03392,1757595299999,232045.48985020,162,0.11684000,13329.09841610,0,2025-09-11 12:50:00,-0.0007108938925592945,114075.97888888889,114038.82714285715,113891.24802509387,0.0015161602552850814,308.8600000000006,48.028823671040996,5.324651596791227,13.335251613248117,244.74142857142786,-0.004348620885111232,-1
1758032700000,115163.89,115163.9,114972.29,115010.13,2.26384,1758032999999,260459.66444040,103,1.16096000,133604.96594880,0,2025-09-16 14:25:00,-0.0013351407285737693,115066.64222222223,115248.12952380953,115394.35143331267,0.000986151066157175,-5.349999999991269,39.300512676313545,-94.51789357258531,-77.3742519706713,496.0185714285721,0.00222780375954712,1
1758029100000,115532.09,115538.68,115459.73,115459.73,4.29865,1758029399999,496599.38224310,33,3.06923000,354581.24829810,0,2025-09-16 13:25:00,-0.0005265729321256574,115441.7388888889,115392.85047619049,115431.74459404722,0.00044779099208849837,-5.889999999999418,43.62591546777331,14.083466779469745,0.6804071299110199,283.1721428571421,-0.004397463946953617,-1
1757997600000,115281.98,115365.85,115281.97,115365.85,1.66196,1757997899999,191623.33607240,92,1.55476000,179263.37521110,0,2025-09-16 04:40:00,0.0008168527762542066,115254.32333333333,115249.9138095238,115208.83907003645,0.0007530498415765412,95.44000000000233,58.166144274758715,29.906082311281352,25.05552993742151,189.6192857142887,0.0032709853045767012,1
1758096300000,117149.39,117149.39,116920.28,117075.02,14.81777,1758096599999,1734404.10876070,303,7.53057000,881656.25620030,0,2025-09-17 08:05:00,-0.0006456643095309467,117183.54555555555,117168.01904761905,116554.62476868513,0.000594363575218307,-146.92999999999302,63.726182074400114,71.70967574382666,106.0024442012341,101.83500000000224,-0.0029339307394523617,-1
1757506500000,112411.17,112677.43,112377.44,112656.27,8.64912,1757506799999,972990.68687800,194,4.12427000,464124.81539620,0,2025-09-10 12:15:00,0.0021803883012694314,112353.67444444445,112334.63285714286,111923.20381886594,0.0005968432711190733,356.2700000000041,29.98979070946892,37.56541084505443,8.393456685100272,156.6557142857138,0.005064343067634036,1
1757172900000,110760.28,110784.44,110750.0,110750.01,3.08743,1757173199999,341972.14501290,118,0.99369000,110051.98819290,0,2025-09-06 15:35:00,-9.281304698638415e-05,110764.04777777779,110836.22047619047,110874.46809722627,0.0002963529822489286,38.01999999998952,43.53554977547851,-31.07469066766498,-20.159754483095256,1923.6414285714293,-0.004171647478858009,-1
1758041700000,115909.99,116068.05,115909.99,116068.05,2.59884,1758041999999,301418.91082390,139,0.86326000,100120.32469880,0,2025-09-16 16:55:00,0.0013636443243589813,115854.66,115623.6761904762,115421.08898536275,0.0010019112200396324,235.0500000000029,25.34597502040591,185.28969714032428,161.80252343120173,150.84785714285474,0.005594390532105864,1
